Income,Education,PhysActivity,Veggies,HvyAlcoholConsump,Fruits,User Reference
8.0,5.0,1.0,1.0,0.0,1.0,User_207612
6.0,6.0,0.0,0.0,0.0,0.0,User_207613
8.0,6.0,1.0,1.0,0.0,1.0,User_207614
7.0,5.0,1.0,1.0,0.0,0.0,User_207615
3.0,6.0,1.0,1.0,0.0,1.0,User_207616
8.0,6.0,1.0,1.0,0.0,1.0,User_207617
7.0,6.0,1.0,1.0,0.0,0.0,User_207618
8.0,6.0,1.0,0.0,0.0,0.0,User_207619
7.0,5.0,1.0,1.0,0.0,1.0,User_207620
7.0,4.0,1.0,1.0,0.0,1.0,User_207621
8.0,6.0,1.0,1.0,0.0,1.0,User_207622
5.0,6.0,1.0,1.0,0.0,1.0,User_207623
7.0,6.0,1.0,1.0,0.0,1.0,User_207624
8.0,6.0,1.0,1.0,1.0,0.0,User_207625
8.0,6.0,1.0,0.0,0.0,1.0,User_207626
4.0,3.0,1.0,1.0,0.0,1.0,User_207627
7.0,6.0,1.0,1.0,0.0,0.0,User_207628
8.0,6.0,1.0,1.0,0.0,1.0,User_207629
8.0,5.0,1.0,1.0,0.0,1.0,User_207630
8.0,6.0,1.0,1.0,0.0,1.0,User_207631
8.0,6.0,1.0,1.0,0.0,0.0,User_207632
7.0,4.0,1.0,1.0,0.0,1.0,User_207633
7.0,2.0,1.0,1.0,0.0,1.0,User_207634
8.0,6.0,1.0,1.0,1.0,0.0,User_207635
5.0,3.0,1.0,1.0,0.0,0.0,User_207636
8.0,6.0,1.0,1.0,0.0,1.0,User_207637
8.0,6.0,1.0,1.0,0.0,1.0,User_207638
6.0,6.0,1.0,1.0,0.0,1.0,User_207639
8.0,6.0,1.0,1.0,0.0,1.0,User_207640
8.0,6.0,1.0,1.0,0.0,1.0,User_207641
6.0,4.0,1.0,1.0,0.0,1.0,User_207642
8.0,6.0,1.0,1.0,0.0,1.0,User_207643
8.0,6.0,1.0,1.0,0.0,0.0,User_207644
4.0,4.0,1.0,0.0,0.0,0.0,User_207645
8.0,6.0,0.0,1.0,0.0,1.0,User_207646
1.0,5.0,0.0,1.0,0.0,0.0,User_207647
4.0,4.0,0.0,1.0,0.0,0.0,User_207648
7.0,6.0,1.0,1.0,1.0,0.0,User_207649
6.0,5.0,1.0,1.0,1.0,0.0,User_207650
3.0,2.0,1.0,0.0,1.0,0.0,User_207651
5.0,4.0,1.0,0.0,0.0,1.0,User_207652
5.0,5.0,1.0,1.0,0.0,1.0,User_207653
8.0,5.0,1.0,1.0,0.0,1.0,User_207654
4.0,4.0,1.0,0.0,0.0,0.0,User_207655
5.0,2.0,0.0,1.0,0.0,1.0,User_207656
4.0,6.0,0.0,1.0,0.0,0.0,User_207657
2.0,4.0,0.0,0.0,0.0,1.0,User_207658
5.0,2.0,1.0,1.0,0.0,1.0,User_207659
2.0,3.0,1.0,1.0,0.0,0.0,User_207660
1.0,6.0,1.0,1.0,0.0,1.0,User_207661
7.0,6.0,0.0,1.0,0.0,1.0,User_207662
3.0,3.0,1.0,1.0,0.0,1.0,User_207663
1.0,2.0,1.0,1.0,0.0,1.0,User_207664
4.0,3.0,0.0,0.0,0.0,0.0,User_207665
8.0,6.0,1.0,1.0,0.0,0.0,User_207666
6.0,5.0,1.0,1.0,0.0,1.0,User_207667
8.0,6.0,1.0,1.0,0.0,1.0,User_207668
6.0,3.0,0.0,1.0,0.0,1.0,User_207669
3.0,4.0,1.0,1.0,0.0,1.0,User_207670
7.0,6.0,1.0,0.0,0.0,0.0,User_207671
2.0,4.0,1.0,0.0,0.0,0.0,User_207672
3.0,2.0,1.0,1.0,0.0,1.0,User_207673
4.0,6.0,1.0,0.0,0.0,0.0,User_207674
5.0,5.0,0.0,1.0,0.0,1.0,User_207675
2.0,2.0,0.0,0.0,0.0,0.0,User_207676
8.0,2.0,1.0,0.0,0.0,1.0,User_207677
6.0,4.0,1.0,1.0,0.0,1.0,User_207678
7.0,4.0,1.0,1.0,0.0,0.0,User_207679
4.0,3.0,0.0,0.0,0.0,1.0,User_207680
7.0,4.0,1.0,1.0,0.0,1.0,User_207681
7.0,6.0,1.0,1.0,0.0,1.0,User_207682
2.0,2.0,1.0,0.0,0.0,0.0,User_207683
8.0,5.0,1.0,1.0,0.0,1.0,User_207684
8.0,5.0,1.0,1.0,1.0,1.0,User_207685
6.0,3.0,1.0,1.0,0.0,1.0,User_207686
7.0,6.0,1.0,1.0,0.0,1.0,User_207687
4.0,4.0,0.0,0.0,0.0,0.0,User_207688
4.0,4.0,1.0,1.0,0.0,1.0,User_207689
2.0,2.0,0.0,1.0,0.0,1.0,User_207690
5.0,6.0,0.0,1.0,0.0,1.0,User_207691
8.0,6.0,1.0,1.0,0.0,1.0,User_207692
2.0,2.0,0.0,1.0,0.0,1.0,User_207693
7.0,6.0,0.0,0.0,0.0,1.0,User_207694
4.0,2.0,1.0,1.0,0.0,1.0,User_207695
1.0,3.0,1.0,1.0,0.0,0.0,User_207696
7.0,6.0,1.0,1.0,0.0,1.0,User_207697
3.0,2.0,0.0,1.0,0.0,1.0,User_207698
8.0,6.0,0.0,1.0,0.0,1.0,User_207699
5.0,3.0,1.0,1.0,0.0,0.0,User_207700
3.0,4.0,0.0,0.0,0.0,0.0,User_207701
5.0,5.0,1.0,1.0,0.0,1.0,User_207702
3.0,6.0,1.0,1.0,0.0,0.0,User_207703
3.0,4.0,0.0,1.0,0.0,1.0,User_207704
1.0,2.0,1.0,1.0,0.0,1.0,User_207705
8.0,6.0,1.0,0.0,1.0,0.0,User_207706
6.0,4.0,1.0,1.0,0.0,1.0,User_207707
5.0,5.0,1.0,1.0,0.0,0.0,User_207708
2.0,4.0,1.0,1.0,0.0,0.0,User_207709
8.0,4.0,1.0,1.0,0.0,1.0,User_207710
6.0,2.0,1.0,1.0,0.0,1.0,User_207711
8.0,4.0,1.0,1.0,0.0,1.0,User_207712
5.0,2.0,0.0,1.0,0.0,1.0,User_207713
2.0,5.0,1.0,0.0,0.0,1.0,User_207714
8.0,6.0,1.0,1.0,0.0,0.0,User_207715
5.0,6.0,1.0,1.0,0.0,1.0,User_207716
6.0,5.0,1.0,1.0,0.0,0.0,User_207717
1.0,5.0,0.0,0.0,0.0,1.0,User_207718
8.0,6.0,1.0,1.0,0.0,1.0,User_207719
6.0,6.0,0.0,0.0,0.0,0.0,User_207720
8.0,6.0,1.0,1.0,0.0,0.0,User_207721
7.0,6.0,1.0,1.0,0.0,0.0,User_207722
6.0,6.0,1.0,1.0,0.0,1.0,User_207723
7.0,6.0,1.0,0.0,0.0,1.0,User_207724
6.0,6.0,0.0,1.0,0.0,1.0,User_207725
4.0,6.0,1.0,1.0,0.0,1.0,User_207726
8.0,6.0,1.0,1.0,0.0,0.0,User_207727
7.0,4.0,1.0,1.0,0.0,0.0,User_207728
8.0,5.0,1.0,1.0,0.0,1.0,User_207729
8.0,4.0,1.0,1.0,0.0,0.0,User_207730
7.0,4.0,1.0,1.0,0.0,0.0,User_207731
4.0,6.0,0.0,0.0,0.0,0.0,User_207732
8.0,4.0,1.0,1.0,0.0,1.0,User_207733
8.0,4.0,1.0,1.0,0.0,0.0,User_207734
7.0,5.0,1.0,1.0,0.0,0.0,User_207735
3.0,4.0,0.0,0.0,0.0,0.0,User_207736
6.0,5.0,1.0,1.0,0.0,1.0,User_207737
8.0,6.0,1.0,1.0,0.0,0.0,User_207738
5.0,5.0,1.0,1.0,0.0,0.0,User_207739
7.0,6.0,1.0,1.0,0.0,1.0,User_207740
8.0,6.0,1.0,1.0,0.0,0.0,User_207741
7.0,4.0,0.0,0.0,0.0,0.0,User_207742
5.0,5.0,0.0,1.0,0.0,1.0,User_207743
7.0,6.0,1.0,1.0,0.0,1.0,User_207744
7.0,6.0,1.0,1.0,0.0,1.0,User_207745
7.0,5.0,1.0,1.0,1.0,1.0,User_207746
6.0,4.0,0.0,1.0,0.0,1.0,User_207747
4.0,3.0,0.0,1.0,0.0,0.0,User_207748
6.0,6.0,0.0,1.0,0.0,1.0,User_207749
8.0,6.0,1.0,1.0,0.0,0.0,User_207750
5.0,4.0,1.0,1.0,0.0,1.0,User_207751
3.0,4.0,1.0,1.0,0.0,1.0,User_207752
6.0,6.0,1.0,1.0,0.0,1.0,User_207753
6.0,4.0,1.0,1.0,0.0,1.0,User_207754
4.0,5.0,1.0,0.0,0.0,1.0,User_207755
8.0,6.0,0.0,1.0,1.0,0.0,User_207756
7.0,4.0,0.0,1.0,0.0,0.0,User_207757
2.0,4.0,1.0,0.0,0.0,0.0,User_207758
8.0,6.0,0.0,1.0,0.0,1.0,User_207759
8.0,6.0,1.0,1.0,1.0,0.0,User_207760
4.0,4.0,0.0,1.0,0.0,1.0,User_207761
6.0,6.0,1.0,1.0,0.0,1.0,User_207762
5.0,5.0,1.0,1.0,0.0,1.0,User_207763
8.0,5.0,1.0,1.0,1.0,0.0,User_207764
5.0,5.0,0.0,1.0,0.0,1.0,User_207765
5.0,5.0,1.0,1.0,0.0,1.0,User_207766
8.0,6.0,0.0,1.0,0.0,1.0,User_207767
8.0,5.0,1.0,1.0,0.0,0.0,User_207768
8.0,6.0,1.0,1.0,0.0,1.0,User_207769
2.0,4.0,0.0,0.0,0.0,0.0,User_207770
8.0,6.0,1.0,0.0,0.0,0.0,User_207771
8.0,6.0,0.0,1.0,0.0,1.0,User_207772
7.0,6.0,1.0,1.0,0.0,1.0,User_207773
8.0,6.0,1.0,1.0,0.0,1.0,User_207774
7.0,6.0,0.0,1.0,0.0,1.0,User_207775
3.0,6.0,0.0,1.0,0.0,1.0,User_207776
8.0,6.0,1.0,1.0,0.0,1.0,User_207777
4.0,6.0,0.0,1.0,0.0,0.0,User_207778
8.0,6.0,1.0,1.0,0.0,1.0,User_207779
7.0,6.0,1.0,1.0,0.0,1.0,User_207780
8.0,6.0,1.0,1.0,0.0,1.0,User_207781
2.0,6.0,1.0,1.0,0.0,1.0,User_207782
8.0,6.0,1.0,1.0,0.0,1.0,User_207783
8.0,6.0,1.0,1.0,0.0,1.0,User_207784
3.0,5.0,1.0,1.0,0.0,1.0,User_207785
3.0,5.0,1.0,1.0,0.0,1.0,User_207786
8.0,6.0,1.0,1.0,0.0,1.0,User_207787
8.0,6.0,1.0,1.0,0.0,1.0,User_207788
8.0,6.0,0.0,1.0,0.0,0.0,User_207789
8.0,6.0,1.0,1.0,0.0,0.0,User_207790
8.0,6.0,1.0,1.0,0.0,1.0,User_207791
6.0,6.0,0.0,1.0,0.0,1.0,User_207792
7.0,5.0,1.0,1.0,0.0,0.0,User_207793
8.0,4.0,1.0,1.0,0.0,1.0,User_207794
8.0,5.0,1.0,1.0,0.0,1.0,User_207795
8.0,6.0,1.0,0.0,0.0,0.0,User_207796
8.0,6.0,0.0,1.0,0.0,0.0,User_207797
2.0,4.0,1.0,0.0,0.0,0.0,User_207798
8.0,6.0,1.0,1.0,0.0,1.0,User_207799
8.0,6.0,1.0,1.0,0.0,1.0,User_207800
7.0,6.0,1.0,1.0,0.0,1.0,User_207801
4.0,4.0,0.0,1.0,0.0,1.0,User_207802
4.0,6.0,0.0,1.0,0.0,1.0,User_207803
3.0,3.0,1.0,0.0,0.0,0.0,User_207804
8.0,6.0,1.0,1.0,0.0,1.0,User_207805
8.0,6.0,1.0,1.0,0.0,1.0,User_207806
7.0,6.0,0.0,0.0,0.0,0.0,User_207807
8.0,6.0,1.0,1.0,0.0,1.0,User_207808
8.0,6.0,1.0,1.0,0.0,1.0,User_207809
6.0,4.0,1.0,1.0,0.0,1.0,User_207810
8.0,6.0,0.0,0.0,0.0,0.0,User_207811
2.0,5.0,1.0,1.0,0.0,1.0,User_207812
7.0,5.0,0.0,1.0,0.0,0.0,User_207813
5.0,4.0,1.0,0.0,0.0,0.0,User_207814
1.0,4.0,0.0,1.0,0.0,0.0,User_207815
3.0,4.0,1.0,1.0,0.0,0.0,User_207816
8.0,6.0,1.0,1.0,0.0,1.0,User_207817
8.0,6.0,1.0,1.0,0.0,1.0,User_207818
4.0,3.0,1.0,0.0,0.0,1.0,User_207819
4.0,4.0,0.0,1.0,0.0,1.0,User_207820
7.0,6.0,1.0,1.0,0.0,1.0,User_207821
3.0,5.0,1.0,0.0,1.0,1.0,User_207822
7.0,4.0,1.0,1.0,0.0,1.0,User_207823
8.0,5.0,1.0,1.0,0.0,1.0,User_207824
8.0,6.0,1.0,0.0,0.0,1.0,User_207825
8.0,5.0,1.0,1.0,0.0,1.0,User_207826
8.0,6.0,1.0,1.0,0.0,0.0,User_207827
5.0,4.0,0.0,0.0,0.0,0.0,User_207828
3.0,4.0,1.0,1.0,0.0,1.0,User_207829
5.0,5.0,0.0,1.0,0.0,1.0,User_207830
8.0,4.0,1.0,1.0,0.0,0.0,User_207831
3.0,6.0,1.0,1.0,0.0,0.0,User_207832
8.0,5.0,1.0,1.0,0.0,1.0,User_207833
4.0,4.0,1.0,0.0,0.0,0.0,User_207834
8.0,6.0,1.0,1.0,0.0,1.0,User_207835
8.0,4.0,0.0,0.0,0.0,0.0,User_207836
7.0,4.0,1.0,1.0,0.0,1.0,User_207837
3.0,4.0,0.0,0.0,0.0,0.0,User_207838
1.0,3.0,1.0,1.0,0.0,0.0,User_207839
2.0,4.0,1.0,0.0,0.0,0.0,User_207840
4.0,4.0,1.0,0.0,0.0,1.0,User_207841
6.0,5.0,1.0,1.0,0.0,0.0,User_207842
6.0,5.0,1.0,1.0,0.0,1.0,User_207843
7.0,4.0,0.0,0.0,0.0,1.0,User_207844
3.0,3.0,1.0,1.0,0.0,1.0,User_207845
6.0,6.0,1.0,1.0,0.0,1.0,User_207846
8.0,5.0,0.0,1.0,0.0,0.0,User_207847
8.0,6.0,0.0,1.0,0.0,0.0,User_207848
6.0,5.0,0.0,0.0,0.0,0.0,User_207849
7.0,5.0,1.0,1.0,0.0,1.0,User_207850
8.0,6.0,1.0,1.0,0.0,1.0,User_207851
5.0,4.0,1.0,0.0,0.0,1.0,User_207852
6.0,5.0,0.0,1.0,0.0,0.0,User_207853
5.0,6.0,1.0,1.0,0.0,1.0,User_207854
2.0,5.0,0.0,0.0,0.0,0.0,User_207855
8.0,5.0,1.0,1.0,0.0,1.0,User_207856
2.0,4.0,0.0,0.0,0.0,0.0,User_207857
8.0,6.0,1.0,1.0,0.0,0.0,User_207858
6.0,6.0,1.0,1.0,0.0,1.0,User_207859
2.0,6.0,0.0,1.0,0.0,1.0,User_207860
8.0,6.0,1.0,1.0,0.0,1.0,User_207861
2.0,6.0,1.0,1.0,0.0,1.0,User_207862
7.0,5.0,0.0,1.0,0.0,0.0,User_207863
6.0,6.0,0.0,1.0,0.0,0.0,User_207864
8.0,6.0,1.0,1.0,0.0,1.0,User_207865
7.0,4.0,1.0,0.0,0.0,0.0,User_207866
8.0,6.0,1.0,1.0,0.0,0.0,User_207867
1.0,1.0,1.0,0.0,0.0,1.0,User_207868
7.0,5.0,1.0,1.0,0.0,1.0,User_207869
8.0,4.0,1.0,0.0,1.0,0.0,User_207870
5.0,6.0,1.0,1.0,0.0,0.0,User_207871
7.0,5.0,0.0,1.0,0.0,0.0,User_207872
4.0,4.0,1.0,0.0,0.0,0.0,User_207873
8.0,6.0,1.0,1.0,0.0,0.0,User_207874
1.0,6.0,1.0,1.0,0.0,1.0,User_207875
8.0,6.0,1.0,1.0,1.0,1.0,User_207876
7.0,6.0,1.0,1.0,0.0,0.0,User_207877
7.0,6.0,1.0,1.0,0.0,1.0,User_207878
8.0,6.0,1.0,1.0,1.0,1.0,User_207879
8.0,6.0,1.0,1.0,0.0,1.0,User_207880
5.0,5.0,1.0,1.0,0.0,1.0,User_207881
4.0,4.0,1.0,1.0,0.0,1.0,User_207882
6.0,5.0,1.0,1.0,0.0,0.0,User_207883
8.0,6.0,1.0,1.0,0.0,0.0,User_207884
6.0,5.0,1.0,1.0,0.0,1.0,User_207885
8.0,6.0,1.0,1.0,0.0,1.0,User_207886
8.0,5.0,1.0,1.0,0.0,1.0,User_207887
7.0,5.0,1.0,1.0,0.0,0.0,User_207888
8.0,6.0,1.0,1.0,0.0,1.0,User_207889
8.0,6.0,0.0,1.0,0.0,1.0,User_207890
7.0,5.0,1.0,1.0,0.0,0.0,User_207891
7.0,6.0,1.0,1.0,0.0,1.0,User_207892
8.0,6.0,1.0,1.0,0.0,1.0,User_207893
6.0,5.0,1.0,1.0,1.0,1.0,User_207894
8.0,4.0,0.0,1.0,0.0,0.0,User_207895
7.0,5.0,1.0,1.0,0.0,1.0,User_207896
8.0,4.0,1.0,1.0,0.0,0.0,User_207897
8.0,3.0,0.0,1.0,1.0,0.0,User_207898
4.0,5.0,1.0,1.0,0.0,1.0,User_207899
6.0,4.0,0.0,0.0,0.0,0.0,User_207900
8.0,5.0,0.0,1.0,0.0,1.0,User_207901
6.0,4.0,0.0,1.0,0.0,1.0,User_207902
5.0,3.0,0.0,1.0,0.0,1.0,User_207903
6.0,3.0,0.0,0.0,0.0,1.0,User_207904
7.0,5.0,1.0,1.0,0.0,0.0,User_207905
4.0,4.0,1.0,1.0,0.0,1.0,User_207906
8.0,6.0,0.0,1.0,0.0,1.0,User_207907
6.0,4.0,1.0,0.0,0.0,1.0,User_207908
5.0,4.0,1.0,1.0,0.0,1.0,User_207909
6.0,4.0,1.0,0.0,0.0,0.0,User_207910
8.0,6.0,1.0,1.0,0.0,1.0,User_207911
7.0,6.0,0.0,0.0,1.0,1.0,User_207912
4.0,4.0,0.0,1.0,0.0,1.0,User_207913
8.0,6.0,1.0,1.0,0.0,1.0,User_207914
6.0,6.0,1.0,0.0,0.0,0.0,User_207915
7.0,5.0,1.0,0.0,0.0,0.0,User_207916
8.0,6.0,1.0,1.0,0.0,1.0,User_207917
4.0,4.0,1.0,1.0,0.0,0.0,User_207918
7.0,6.0,1.0,1.0,0.0,1.0,User_207919
5.0,5.0,0.0,1.0,0.0,1.0,User_207920
7.0,6.0,1.0,1.0,0.0,1.0,User_207921
8.0,6.0,0.0,1.0,0.0,1.0,User_207922
7.0,6.0,0.0,1.0,0.0,1.0,User_207923
5.0,6.0,0.0,1.0,0.0,1.0,User_207924
8.0,6.0,0.0,1.0,0.0,1.0,User_207925
8.0,6.0,0.0,1.0,0.0,1.0,User_207926
7.0,4.0,0.0,1.0,0.0,0.0,User_207927
5.0,5.0,1.0,1.0,0.0,1.0,User_207928
7.0,6.0,1.0,1.0,1.0,0.0,User_207929
7.0,5.0,1.0,1.0,0.0,1.0,User_207930
6.0,4.0,1.0,1.0,0.0,1.0,User_207931
8.0,6.0,1.0,1.0,0.0,1.0,User_207932
4.0,5.0,0.0,1.0,0.0,0.0,User_207933
3.0,5.0,1.0,1.0,0.0,1.0,User_207934
8.0,6.0,1.0,1.0,0.0,1.0,User_207935
5.0,5.0,1.0,1.0,0.0,0.0,User_207936
6.0,5.0,1.0,1.0,0.0,1.0,User_207937
8.0,6.0,0.0,1.0,0.0,1.0,User_207938
2.0,5.0,1.0,1.0,0.0,0.0,User_207939
8.0,6.0,1.0,1.0,0.0,1.0,User_207940
8.0,6.0,1.0,1.0,0.0,1.0,User_207941
8.0,6.0,0.0,1.0,1.0,0.0,User_207942
7.0,6.0,1.0,1.0,0.0,1.0,User_207943
8.0,6.0,1.0,1.0,1.0,1.0,User_207944
3.0,4.0,1.0,0.0,0.0,0.0,User_207945
7.0,5.0,1.0,1.0,0.0,1.0,User_207946
4.0,5.0,1.0,1.0,0.0,1.0,User_207947
7.0,6.0,1.0,0.0,0.0,0.0,User_207948
8.0,5.0,0.0,1.0,0.0,0.0,User_207949
8.0,6.0,1.0,1.0,0.0,1.0,User_207950
8.0,6.0,1.0,1.0,0.0,1.0,User_207951
7.0,5.0,0.0,1.0,0.0,0.0,User_207952
5.0,5.0,0.0,1.0,0.0,1.0,User_207953
8.0,6.0,1.0,1.0,0.0,1.0,User_207954
2.0,6.0,1.0,1.0,0.0,1.0,User_207955
7.0,5.0,0.0,1.0,0.0,1.0,User_207956
8.0,6.0,1.0,0.0,0.0,1.0,User_207957
7.0,4.0,1.0,1.0,0.0,0.0,User_207958
6.0,5.0,0.0,1.0,0.0,1.0,User_207959
8.0,5.0,1.0,0.0,0.0,0.0,User_207960
8.0,6.0,1.0,1.0,0.0,1.0,User_207961
1.0,4.0,1.0,0.0,0.0,0.0,User_207962
6.0,5.0,1.0,1.0,0.0,1.0,User_207963
5.0,3.0,1.0,1.0,0.0,0.0,User_207964
8.0,6.0,0.0,1.0,0.0,1.0,User_207965
3.0,4.0,0.0,1.0,0.0,0.0,User_207966
7.0,4.0,0.0,1.0,0.0,0.0,User_207967
8.0,6.0,1.0,1.0,0.0,1.0,User_207968
6.0,5.0,0.0,1.0,0.0,1.0,User_207969
3.0,3.0,1.0,1.0,0.0,0.0,User_207970
7.0,4.0,1.0,1.0,0.0,1.0,User_207971
8.0,6.0,1.0,1.0,0.0,1.0,User_207972
5.0,4.0,0.0,1.0,0.0,1.0,User_207973
6.0,5.0,1.0,1.0,0.0,1.0,User_207974
4.0,5.0,0.0,1.0,0.0,0.0,User_207975
3.0,4.0,0.0,1.0,0.0,0.0,User_207976
7.0,5.0,0.0,0.0,0.0,0.0,User_207977
3.0,4.0,1.0,1.0,0.0,0.0,User_207978
2.0,5.0,1.0,1.0,0.0,1.0,User_207979
8.0,5.0,1.0,1.0,0.0,1.0,User_207980
7.0,6.0,1.0,1.0,0.0,0.0,User_207981
8.0,6.0,0.0,1.0,0.0,1.0,User_207982
6.0,6.0,1.0,1.0,0.0,0.0,User_207983
8.0,6.0,1.0,1.0,0.0,1.0,User_207984
6.0,6.0,0.0,0.0,0.0,1.0,User_207985
5.0,4.0,0.0,1.0,0.0,1.0,User_207986
8.0,6.0,1.0,1.0,0.0,1.0,User_207987
8.0,5.0,1.0,1.0,0.0,1.0,User_207988
4.0,4.0,1.0,1.0,0.0,1.0,User_207989
8.0,6.0,1.0,1.0,0.0,0.0,User_207990
8.0,6.0,1.0,0.0,0.0,0.0,User_207991
8.0,5.0,1.0,1.0,0.0,0.0,User_207992
7.0,6.0,1.0,1.0,0.0,1.0,User_207993
5.0,5.0,1.0,1.0,0.0,0.0,User_207994
7.0,6.0,0.0,0.0,0.0,1.0,User_207995
3.0,4.0,0.0,1.0,0.0,1.0,User_207996
5.0,4.0,0.0,1.0,0.0,0.0,User_207997
6.0,5.0,1.0,1.0,0.0,1.0,User_207998
5.0,6.0,1.0,1.0,0.0,1.0,User_207999
7.0,5.0,1.0,1.0,0.0,1.0,User_208000
6.0,5.0,1.0,1.0,0.0,0.0,User_208001
7.0,6.0,0.0,1.0,0.0,1.0,User_208002
8.0,5.0,0.0,1.0,0.0,1.0,User_208003
8.0,6.0,1.0,1.0,0.0,1.0,User_208004
8.0,6.0,1.0,1.0,0.0,1.0,User_208005
1.0,4.0,0.0,0.0,0.0,0.0,User_208006
5.0,4.0,1.0,1.0,0.0,1.0,User_208007
1.0,2.0,1.0,1.0,0.0,1.0,User_208008
7.0,6.0,1.0,1.0,0.0,1.0,User_208009
8.0,6.0,0.0,1.0,0.0,1.0,User_208010
6.0,4.0,1.0,1.0,0.0,1.0,User_208011
6.0,4.0,1.0,1.0,0.0,0.0,User_208012
8.0,5.0,0.0,1.0,0.0,0.0,User_208013
4.0,4.0,1.0,0.0,0.0,0.0,User_208014
8.0,5.0,1.0,1.0,0.0,1.0,User_208015
8.0,4.0,1.0,1.0,0.0,1.0,User_208016
2.0,3.0,1.0,1.0,0.0,0.0,User_208017
7.0,5.0,1.0,1.0,1.0,0.0,User_208018
5.0,4.0,0.0,0.0,0.0,0.0,User_208019
5.0,6.0,0.0,1.0,0.0,1.0,User_208020
5.0,4.0,1.0,1.0,0.0,1.0,User_208021
6.0,5.0,1.0,1.0,0.0,1.0,User_208022
8.0,6.0,1.0,1.0,1.0,0.0,User_208023
7.0,5.0,1.0,1.0,0.0,1.0,User_208024
1.0,4.0,1.0,1.0,0.0,0.0,User_208025
5.0,6.0,0.0,1.0,0.0,1.0,User_208026
4.0,4.0,0.0,1.0,0.0,1.0,User_208027
5.0,4.0,1.0,1.0,0.0,1.0,User_208028
4.0,5.0,1.0,0.0,0.0,1.0,User_208029
8.0,6.0,1.0,1.0,0.0,1.0,User_208030
6.0,6.0,1.0,0.0,0.0,0.0,User_208031
2.0,5.0,1.0,1.0,0.0,0.0,User_208032
5.0,5.0,1.0,0.0,0.0,1.0,User_208033
6.0,6.0,1.0,1.0,0.0,1.0,User_208034
4.0,6.0,1.0,1.0,0.0,1.0,User_208035
7.0,6.0,1.0,1.0,0.0,1.0,User_208036
7.0,4.0,1.0,1.0,0.0,1.0,User_208037
5.0,5.0,1.0,0.0,0.0,0.0,User_208038
8.0,5.0,1.0,1.0,0.0,0.0,User_208039
7.0,5.0,1.0,1.0,0.0,1.0,User_208040
8.0,5.0,0.0,1.0,0.0,1.0,User_208041
8.0,6.0,1.0,1.0,0.0,0.0,User_208042
5.0,6.0,1.0,1.0,0.0,1.0,User_208043
7.0,6.0,1.0,1.0,0.0,1.0,User_208044
5.0,6.0,1.0,1.0,0.0,0.0,User_208045
2.0,6.0,0.0,1.0,0.0,0.0,User_208046
8.0,6.0,1.0,1.0,0.0,0.0,User_208047
2.0,5.0,1.0,1.0,0.0,1.0,User_208048
5.0,4.0,0.0,1.0,0.0,0.0,User_208049
2.0,4.0,0.0,1.0,0.0,1.0,User_208050
4.0,4.0,1.0,0.0,0.0,1.0,User_208051
7.0,6.0,1.0,1.0,0.0,1.0,User_208052
5.0,4.0,0.0,1.0,0.0,0.0,User_208053
4.0,5.0,1.0,1.0,0.0,0.0,User_208054
3.0,5.0,0.0,0.0,0.0,0.0,User_208055
5.0,6.0,1.0,1.0,0.0,1.0,User_208056
5.0,5.0,1.0,1.0,0.0,0.0,User_208057
1.0,4.0,1.0,0.0,0.0,0.0,User_208058
6.0,5.0,1.0,1.0,0.0,1.0,User_208059
6.0,5.0,1.0,1.0,0.0,1.0,User_208060
5.0,6.0,1.0,1.0,0.0,0.0,User_208061
6.0,4.0,1.0,1.0,0.0,1.0,User_208062
6.0,6.0,0.0,1.0,0.0,0.0,User_208063
3.0,3.0,1.0,1.0,0.0,1.0,User_208064
6.0,6.0,0.0,1.0,0.0,1.0,User_208065
8.0,6.0,1.0,1.0,0.0,1.0,User_208066
6.0,4.0,1.0,1.0,0.0,0.0,User_208067
6.0,4.0,1.0,1.0,0.0,0.0,User_208068
8.0,4.0,1.0,1.0,0.0,0.0,User_208069
6.0,6.0,1.0,1.0,0.0,1.0,User_208070
5.0,4.0,1.0,1.0,0.0,1.0,User_208071
6.0,4.0,0.0,0.0,0.0,0.0,User_208072
4.0,4.0,1.0,1.0,0.0,1.0,User_208073
2.0,4.0,1.0,0.0,0.0,0.0,User_208074
1.0,2.0,0.0,0.0,0.0,0.0,User_208075
8.0,6.0,1.0,1.0,0.0,0.0,User_208076
4.0,4.0,0.0,0.0,0.0,0.0,User_208077
4.0,4.0,1.0,0.0,0.0,0.0,User_208078
8.0,6.0,1.0,1.0,0.0,1.0,User_208079
4.0,4.0,1.0,0.0,0.0,1.0,User_208080
4.0,4.0,1.0,1.0,0.0,1.0,User_208081
3.0,5.0,0.0,1.0,0.0,1.0,User_208082
5.0,3.0,0.0,1.0,0.0,1.0,User_208083
7.0,6.0,1.0,1.0,0.0,1.0,User_208084
6.0,6.0,0.0,1.0,0.0,1.0,User_208085
5.0,6.0,1.0,1.0,1.0,1.0,User_208086
8.0,6.0,1.0,1.0,0.0,1.0,User_208087
4.0,3.0,1.0,1.0,0.0,1.0,User_208088
5.0,4.0,0.0,0.0,0.0,1.0,User_208089
6.0,6.0,1.0,1.0,0.0,1.0,User_208090
6.0,4.0,0.0,1.0,0.0,1.0,User_208091
5.0,3.0,0.0,1.0,0.0,1.0,User_208092
